id,uniq_id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
51,fa145aa90d71de0ffc53fcff9a116393,2025-05-17T00:00:00,1,Ростов,9005,Эдуард,Иванов,4,Сахар песок,2,100
52,6719b032b3ca3436eca8560c60f14099,2025-05-17T00:00:00,1,Ростов,7507,Константин,Попов,6,Яблоко,5,700
53,bdb257738f10de6be3f2f44ced2dada0,2025-05-17T00:00:00,1,Ростов,8508,Геннадий,Попов,7,Средство для мытья посуды,5,1000
54,c6a8eba98d5e625f789f6e315bad306d,2025-05-17T00:00:00,0,Москва,9617,Надежда,Егорова,9,Ручка шариковая,1,45
55,704c954f17879c780d95140e06def4f2,2025-05-17T00:00:00,0,Москва,4919,Екатерина,Орлова,2,Молоко 5%,2,300
56,c94ce675d78168ae5b61811ec01e9a6e,2025-05-17T00:00:00,0,Москва,7805,Константин,Михайлов,11,Хлеб ржаной,2,40
57,223c4d70621b7ef6723904b1497647d0,2025-05-17T00:00:00,0,Москва,4811,Екатерина,Козлова,10,Томаты,3,150
58,11af229570157419377b8a593e6948f2,2025-05-17T00:00:00,0,Москва,7501,Константин,Попов,1,Молоко 3%,2,240
59,494a26b7290ef5626ad153395b7365e9,2025-05-17T00:00:00,2,Ярославль,2310,Ольга,Волкова,11,Хлеб ржаной,1,20
60,888af7098ecaefc4253802e72497bfc3,2025-05-17T00:00:00,1,Ростов,9406,Эдуард,Кузнецов,6,Яблоко,1,140
61,032d6cbf121d66d9f6dcebdc7bd7585a,2025-05-17T00:00:00,0,Москва,9504,Эдуард,Попов,6,Яблоко,1,140
62,b4b66fdcd0eee3c337e74705323c115c,2025-05-17T00:00:00,0,Москва,2316,Ольга,Волкова,8,Лампочка LED,3,900
63,6fe25289322efe77976e4d97fc0093e6,2025-05-17T00:00:00,0,Москва,9805,Эдуард,Михайлов,8,Лампочка LED,1,300
64,3ace02f33e99ac8790761b228c47d56b,2025-05-17T00:00:00,0,Москва,3012,Светлана,Великая,11,Хлеб ржаной,2,40
65,8423f29be6281af550f5db04dfbfabaf,2025-05-17T00:00:00,1,Ростов,5201,Александр,Сидоров,5,Яблоко молодильное,4,1600
66,8db28cd3197c2e2dd869544fafafd186,2025-05-17T00:00:00,0,Москва,9004,Эдуард,Иванов,9,Ручка шариковая,2,90
67,84b4f0a0680d2048023e6706a784e158,2025-05-17T00:00:00,0,Москва,4917,Екатерина,Орлова,4,Сахар песок,3,150
68,5251b908a99cb604c4262bbcdaeac146,2025-05-17T00:00:00,2,Ярославль,1501,Евгений,Попов,11,Хлеб ржаной,4,80
69,bf6377d8badd8995ff26be8e19df5baf,2025-05-17T00:00:00,2,Ярославль,9114,Надежда,Федорова,2,Молоко 5%,3,450
70,b74bee9b49a255d242b5118ce18369b9,2025-05-17T00:00:00,2,Ярославль,116,Александра,Федорова,0,Молоко 1%,5,500
71,3ed1b4bf0a5c225eae605e8c55f4df82,2025-05-17T00:00:00,1,Ростов,4009,Сергей,Иванов,5,Яблоко молодильное,1,400
72,4a1cbc7ad62a2b901ebb7607480e8826,2025-05-17T00:00:00,0,Москва,1800,Евгений,Михайлов,3,Устройство для нагревания табака Трубка Мира,4,2000
73,b13f51da39af8fe57ebd4254457073eb,2025-05-17T00:00:00,1,Ростов,6419,Елизавета,Алексеева,5,Яблоко молодильное,4,1600
74,a9baffdb9bb8f6120e5f6e11b81cbf1d,2025-05-17T00:00:00,0,Москва,5403,Александр,Кузнецов,4,Сахар песок,4,200
75,70aec9f22d9d52cc896c231feb2e60be,2025-05-17T00:00:00,0,Москва,5401,Александр,Кузнецов,1,Молоко 3%,3,360
76,e4de50cc9698e83210d291be1774c20a,2025-05-17T00:00:00,0,Москва,1115,Евгения,Федорова,9,Ручка шариковая,4,180
77,d4ea149611c9b57a1677da45be7205ed,2025-05-17T00:00:00,0,Москва,2215,Ольга,Морозова,2,Молоко 5%,4,600
78,9ad36ee610fa46873d4668c9d664e73b,2025-05-17T00:00:00,1,Ростов,9413,Надежда,Алексеева,4,Сахар песок,4,200
79,c4b3afcbeb42b2a0b501fb8dde969990,2025-05-17T00:00:00,2,Ярославль,8417,Снежанна,Алексеева,8,Лампочка LED,5,1500
80,c27836b96bf8b0c672fd2ba869685449,2025-05-17T00:00:00,0,Москва,5406,Александр,Кузнецов,6,Яблоко,1,140
81,058158720068718c0794d74935b19c8d,2025-05-17T00:00:00,2,Ярославль,8812,Снежанна,Козлова,0,Молоко 1%,1,100
82,129152498a9d82396f80e35268433e55,2025-05-17T00:00:00,1,Ростов,3613,Светлана,Егорова,8,Лампочка LED,2,600
83,f8b38d190ae394431adca1b686963ff9,2025-05-17T00:00:00,0,Москва,7916,Анна,Орлова,8,Лампочка LED,4,1200
84,02e5b69f2638ac677d26efa19676e66b,2025-05-17T00:00:00,0,Москва,7210,Анна,Морозова,6,Яблоко,5,700
85,04285306485740a2a8fa15191cf33c3d,2025-05-17T00:00:00,1,Ростов,5904,Александр,Новиков,9,Ручка шариковая,3,135
86,2308df3edf0ed59cf6d2bd8169ffcd4b,2025-05-17T00:00:00,1,Ростов,1205,Евгений,Сидоров,0,Молоко 1%,3,300
87,ccdbfc69e81c5dbdbbb2d93a7c3a7307,2025-05-17T00:00:00,1,Ростов,7309,Константин,Смирнов,10,Томаты,4,200
88,21239168190955358333435ac15b8004,2025-05-17T00:00:00,2,Ярославль,7213,Анна,Морозова,11,Хлеб ржаной,3,60
89,12b85586cccf5eab8d33155cb7915e2f,2025-05-17T00:00:00,1,Ростов,6118,Елизавета,Федорова,10,Томаты,1,50
90,4b797a4774b63bc2f8ff957441f174d6,2025-05-17T00:00:00,2,Ярославль,8301,Геннадий,Смирнов,7,Средство для мытья посуды,2,400
91,f7c31c2c56619d47f263eaa759201a42,2025-05-17T00:00:00,2,Ярославль,9605,Эдуард,Васильев,6,Яблоко,1,140
92,7686f33313df674d2f6e2b4087a6adda,2025-05-17T00:00:00,2,Ярославль,1615,Евгения,Егорова,7,Средство для мытья посуды,2,400
93,40492771b494e37fef1fbf703bb6d0a5,2025-05-17T00:00:00,0,Москва,6002,Алексей,Иванов,6,Яблоко,3,420
94,0d75fe7f805291a3982c9fda704041a6,2025-05-17T00:00:00,1,Ростов,9601,Эдуард,Васильев,0,Молоко 1%,4,400
95,4efcf7aa1efc617f1eeb96de963cc1cc,2025-05-17T00:00:00,0,Москва,4904,Сергей,Новиков,5,Яблоко молодильное,2,800
96,5405283f1ac702f02175af5a5774704a,2025-05-17T00:00:00,0,Москва,1412,Евгения,Алексеева,5,Яблоко молодильное,2,800
97,618aeac04edc5306f609ab4ac01cbb39,2025-05-17T00:00:00,1,Ростов,5012,Оксана,Великая,4,Сахар песок,1,50
98,a3b23824917cb3ac7edea625585b81eb,2025-05-17T00:00:00,1,Ростов,6606,Алексей,Васильев,4,Сахар песок,3,150
99,2715bf97f330d5a2e8ff3aaa5814758e,2025-05-17T00:00:00,2,Ярославль,4602,Сергей,Васильев,5,Яблоко молодильное,5,2000
100,d3d4b4fe37fd53e3a99a6b1be055a299,2025-05-17T00:00:00,1,Ростов,3415,Светлана,Алексеева,3,Устройство для нагревания табака Трубка Мира,5,2500
101,c9da895a276ab0e379d84b01efe8150a,2025-05-17T00:00:00,0,Москва,2919,Ольга,Орлова,9,Ручка шариковая,3,135
102,f7ef19582249d432612e82e669009c54,2025-05-17T00:00:00,2,Ярославль,18,Александра,Великая,1,Молоко 3%,3,360
103,904abb4f5f112698326227eed642ab1c,2025-05-17T00:00:00,0,Москва,2709,Петр,Соколов,1,Молоко 3%,4,480
104,35c1b6fea8073db555ad29a27670ff13,2025-05-17T00:00:00,0,Москва,6410,Елизавета,Алексеева,2,Молоко 5%,2,300
105,2b8d0f6b2bb6a97b0fc40cc83e531a13,2025-05-17T00:00:00,0,Москва,3808,Олег,Михайлов,0,Молоко 1%,4,400
106,f454fb803fbcfb0a7884317067897897,2025-05-17T00:00:00,1,Ростов,9507,Эдуард,Попов,10,Томаты,2,100
107,942e7f1474d74bdf1366d6870f39e8f1,2025-05-17T00:00:00,2,Ярославль,2902,Петр,Новиков,0,Молоко 1%,5,500
108,6847d64d9ec3a415a50a801757f975ec,2025-05-17T00:00:00,2,Ярославль,4415,Екатерина,Алексеева,1,Молоко 3%,5,600
109,805b6619ae46c7edec7b09453a9ff2fa,2025-05-17T00:00:00,1,Ростов,8100,Геннадий,Петров,7,Средство для мытья посуды,4,800
110,90522c73aa872ec6633146c85486f783,2025-05-17T00:00:00,2,Ярославль,8404,Геннадий,Кузнецов,5,Яблоко молодильное,1,400
111,6b06f1ea238059130fd020824fad8c2f,2025-05-17T00:00:00,2,Ярославль,3314,Светлана,Волкова,2,Молоко 5%,2,300
112,2ea40632b9addc5f133c7eeedb645db7,2025-05-17T00:00:00,0,Москва,5215,Оксана,Морозова,0,Молоко 1%,2,200
113,2ba7d495a5aae6c6b03604fb4295f46d,2025-05-17T00:00:00,1,Ростов,4701,Сергей,Соколов,11,Хлеб ржаной,3,60
114,3823a6679cd659b23c183e22a6fa8d71,2025-05-17T00:00:00,0,Москва,7804,Константин,Михайлов,10,Томаты,3,150
115,bca2d0c6493810d987e2a562c7481179,2025-05-17T00:00:00,0,Москва,8306,Геннадий,Смирнов,3,Устройство для нагревания табака Трубка Мира,1,500
116,6c5e162d656a83e5c1e601ba1b7976f1,2025-05-17T00:00:00,2,Ярославль,712,Александра,Павлова,0,Молоко 1%,4,400
117,942276a81d928376401ee7cd3b05fb25,2025-05-17T00:00:00,0,Москва,4403,Сергей,Кузнецов,3,Устройство для нагревания табака Трубка Мира,3,1500
118,84446eaad11199c963e9c2af37f0a5ee,2025-05-17T00:00:00,2,Ярославль,418,Александра,Алексеева,2,Молоко 5%,4,600
119,2873a584b27527569635db367f0e9db1,2025-05-17T00:00:00,0,Москва,3305,Олег,Смирнов,7,Средство для мытья посуды,1,200
120,872c18a5be8b68fbbb788adc33da9e03,2025-05-17T00:00:00,0,Москва,9615,Надежда,Егорова,5,Яблоко молодильное,2,800
121,0926f7ad2474d3ce0a601a330519d3e7,2025-05-17T00:00:00,1,Ростов,7505,Константин,Попов,11,Хлеб ржаной,5,100
122,840df2087d306a5f5736ad658253e1ff,2025-05-17T00:00:00,0,Москва,9506,Эдуард,Попов,1,Молоко 3%,3,360
123,d4da6fa9d722ebcd08d4c934d7500e81,2025-05-17T00:00:00,0,Москва,8919,Снежанна,Орлова,9,Ручка шариковая,2,90
124,d371a639835d3e24269c3bc2fee96aea,2025-05-17T00:00:00,2,Ярославль,3803,Олег,Михайлов,9,Ручка шариковая,3,135
125,5d96bb8a72c2a2ab474fba739ee0e79f,2025-05-17T00:00:00,1,Ростов,1817,Евгения,Козлова,9,Ручка шариковая,4,180
126,95e79cfe92453765356995173229373b,2025-05-17T00:00:00,0,Москва,6711,Елизавета,Павлова,2,Молоко 5%,3,450
127,b264d41ee0c93057a716b3d81c530a8f,2025-05-17T00:00:00,0,Москва,6019,Елизавета,Великая,7,Средство для мытья посуды,3,600
128,9d7df5321ea881cb490f306103c51953,2025-05-17T00:00:00,2,Ярославль,4102,Сергей,Петров,2,Молоко 5%,1,150
129,52289b876036eec1275dd006303863d6,2025-05-17T00:00:00,2,Ярославль,2906,Петр,Новиков,0,Молоко 1%,5,500
130,e9f545756ba8e60ac1c2e3a17fab38be,2025-05-17T00:00:00,1,Ростов,2415,Ольга,Алексеева,5,Яблоко молодильное,2,800
131,5b3028794f20dd3e1ada5a122a865c3a,2025-05-17T00:00:00,1,Ростов,9004,Эдуард,Иванов,1,Молоко 3%,1,120
132,c46bb683b8cb52a103ae1782e03043d3,2025-05-17T00:00:00,1,Ростов,2110,Ольга,Федорова,0,Молоко 1%,5,500
133,321a6e7f887bacbfa6c4ebff661ce468,2025-05-17T00:00:00,2,Ярославль,6808,Алексей,Михайлов,4,Сахар песок,2,100
134,d392833c40745fdb07fc9b6fc3742ef6,2025-05-17T00:00:00,2,Ярославль,8119,Снежанна,Федорова,9,Ручка шариковая,2,90
135,0ec60bc4d36876efaf74c5333fb0bf61,2025-05-17T00:00:00,2,Ярославль,9408,Эдуард,Кузнецов,6,Яблоко,5,700
136,3e3383194b1a6711e546f2e9c71c609a,2025-05-17T00:00:00,1,Ростов,7910,Анна,Орлова,2,Молоко 5%,3,450
137,db47ed56a0bf69f29abd01c5ea45163b,2025-05-17T00:00:00,1,Ростов,4010,Екатерина,Великая,6,Яблоко,5,700
138,9e30b3859ba5941857ccc0dc4b3d1c6f,2025-05-17T00:00:00,0,Москва,807,Иван,Михайлов,0,Молоко 1%,1,100
139,0af65a9adf9d899b154f1f48fd863aac,2025-05-17T00:00:00,0,Москва,303,Иван,Смирнов,9,Ручка шариковая,5,225
140,0a01df1f0207005ed54e30b539c45bbd,2025-05-17T00:00:00,1,Ростов,908,Иван,Новиков,4,Сахар песок,2,100
141,9172eb6cda15097a062d7744d813d2e7,2025-05-17T00:00:00,2,Ярославль,8705,Геннадий,Соколов,0,Молоко 1%,2,200
142,7282216672951fa82afde198937a79e8,2025-05-17T00:00:00,0,Москва,3906,Олег,Новиков,8,Лампочка LED,1,300
143,bc0035dcbed5885a7c9ef6afcadf2b3b,2025-05-17T00:00:00,0,Москва,9403,Эдуард,Кузнецов,9,Ручка шариковая,1,45
144,dac145c2d9f38e5c440dd7daa4799e80,2025-05-17T00:00:00,0,Москва,4807,Сергей,Михайлов,1,Молоко 3%,4,480
145,60dca3142bdde3a3f3e5760f6db67fd4,2025-05-17T00:00:00,2,Ярославль,4018,Екатерина,Великая,9,Ручка шариковая,3,135
146,2b62d991228ea2822d6261dd23ece13b,2025-05-17T00:00:00,1,Ростов,2307,Петр,Смирнов,8,Лампочка LED,2,600
147,cc486840e86207ad3183369cbf90a7f0,2025-05-17T00:00:00,2,Ярославль,4906,Сергей,Новиков,4,Сахар песок,1,50
148,80a8853c257322c3fc2a27a0aa65ce7c,2025-05-17T00:00:00,2,Ярославль,7212,Анна,Морозова,6,Яблоко,4,560
149,514b33e5842247e14dab32982be59960,2025-05-17T00:00:00,1,Ростов,5812,Оксана,Козлова,6,Яблоко,3,420
150,78a213252fce14cd024d042ad97b6692,2025-05-17T00:00:00,2,Ярославль,5105,Александр,Петров,4,Сахар песок,3,150
151,caafbee29533a1c00c9ab1ec0339df97,2025-05-17T00:00:00,2,Ярославль,6410,Елизавета,Алексеева,0,Молоко 1%,4,400
152,ef768f61ff9ea916a38acfe163229c7a,2025-05-17T00:00:00,0,Москва,5109,Александр,Петров,11,Хлеб ржаной,1,20
153,7f308a1adab2a521a6c89bb6215665d8,2025-05-17T00:00:00,0,Москва,3014,Светлана,Великая,8,Лампочка LED,3,900
154,3331d6f590894c32d7ca7ec162408241,2025-05-17T00:00:00,2,Ярославль,7307,Константин,Смирнов,0,Молоко 1%,4,400
155,6cb09924a6a0fc3e307ad4ef984b9265,2025-05-17T00:00:00,0,Москва,3709,Олег,Соколов,6,Яблоко,1,140
156,c1680564743f263886a68fdbc90e94d9,2025-05-17T00:00:00,0,Москва,6502,Алексей,Попов,7,Средство для мытья посуды,5,1000
157,c31ab39903b1a5519746769b386c4a4f,2025-05-17T00:00:00,1,Ростов,8613,Снежанна,Егорова,11,Хлеб ржаной,2,40
158,f8f730358c26186e9c228cf5fac92331,2025-05-17T00:00:00,0,Москва,4410,Екатерина,Алексеева,8,Лампочка LED,4,1200
159,3bcb7324ad2ca0f9c49431c1c2f17856,2025-05-17T00:00:00,2,Ярославль,9308,Эдуард,Смирнов,9,Ручка шариковая,3,135
160,c10d036ad8d9a0d3af062659540bebf3,2025-05-17T00:00:00,2,Ярославль,1817,Евгения,Козлова,7,Средство для мытья посуды,3,600
161,9c791e541dc10a57be7b3e7b6fb092df,2025-05-17T00:00:00,0,Москва,3619,Светлана,Егорова,0,Молоко 1%,3,300
162,2fd47778469e2ccc5e3fdc21564b6899,2025-05-17T00:00:00,2,Ярославль,8509,Геннадий,Попов,6,Яблоко,1,140
163,5db0796d92cf6c073dd1c34bad41e1c9,2025-05-17T00:00:00,0,Москва,3511,Светлана,Лебедева,7,Средство для мытья посуды,3,600
164,d54d004a073fa9c60f3fc553c6a607cb,2025-05-17T00:00:00,2,Ярославль,9907,Эдуард,Новиков,6,Яблоко,4,560
165,e7d364db5fa39f5c46b1bfe51d720ea9,2025-05-17T00:00:00,2,Ярославль,917,Александра,Орлова,9,Ручка шариковая,4,180
166,7f35aa64bd518d7d2473d8e52d3e36bb,2025-05-17T00:00:00,1,Ростов,6903,Алексей,Новиков,0,Молоко 1%,2,200
167,05545a477ff7eb7f94438a5516052a75,2025-05-17T00:00:00,2,Ярославль,1006,Евгений,Иванов,1,Молоко 3%,4,480
168,e62810934bb88b619d3829a06ba3eacf,2025-05-17T00:00:00,1,Ростов,8508,Геннадий,Попов,11,Хлеб ржаной,1,20
169,f9d3ade9630805d9fd08c3ceb6118485,2025-05-17T00:00:00,1,Ростов,2713,Ольга,Павлова,4,Сахар песок,4,200
170,64ea6b09208359b1d4ff5c321ef757a4,2025-05-17T00:00:00,2,Ярославль,7114,Анна,Федорова,8,Лампочка LED,4,1200
171,2bd604a833fa290dc4a335087e9a1b60,2025-05-17T00:00:00,2,Ярославль,6508,Алексей,Попов,11,Хлеб ржаной,5,100
172,b9bd154b64cd1f1e266e66a618424cf2,2025-05-17T00:00:00,1,Ростов,7109,Константин,Петров,3,Устройство для нагревания табака Трубка Мира,5,2500
173,79cd0b56d152ab13d572cb6f2184519d,2025-05-17T00:00:00,0,Москва,7513,Анна,Лебедева,3,Устройство для нагревания табака Трубка Мира,1,500
174,ba42bf4f637c0be0aabfe300f3e7ad0c,2025-05-17T00:00:00,2,Ярославль,6402,Алексей,Кузнецов,10,Томаты,2,100
175,abcc9e9b599863617aa4b8356a315855,2025-05-17T00:00:00,0,Москва,912,Александра,Орлова,5,Яблоко молодильное,3,1200
176,b74b4207e88fc771f28beeb268baba69,2025-05-17T00:00:00,2,Ярославль,7011,Анна,Великая,6,Яблоко,1,140
177,931ca134f706cdc34ab83432fc1069c0,2025-05-17T00:00:00,2,Ярославль,7814,Анна,Козлова,0,Молоко 1%,5,500
178,0262ca21bb870072d6123770c8a5d800,2025-05-17T00:00:00,1,Ростов,1402,Евгений,Кузнецов,7,Средство для мытья посуды,5,1000
179,d50d5ef09f9f117211a68308f5692bec,2025-05-17T00:00:00,1,Ростов,9309,Эдуард,Смирнов,0,Молоко 1%,4,400
180,df1e34681c053510fae380c73643db72,2025-05-17T00:00:00,1,Ростов,1701,Евгений,Соколов,8,Лампочка LED,4,1200
181,10459221b5978b76857089723812c5cd,2025-05-17T00:00:00,1,Ростов,2410,Ольга,Алексеева,5,Яблоко молодильное,5,2000
182,563455f756bba122b7eec3245c8c2565,2025-05-17T00:00:00,2,Ярославль,6406,Алексей,Кузнецов,1,Молоко 3%,3,360
183,4c16605baaa5d542087ae6fee14a58ca,2025-05-17T00:00:00,1,Ростов,2609,Петр,Васильев,2,Молоко 5%,3,450
184,b83908c128cb642d9698261d3fa3302c,2025-05-17T00:00:00,2,Ярославль,100,Иван,Петров,9,Ручка шариковая,4,180
185,e2ef1dcb8620243c94550be767693406,2025-05-17T00:00:00,0,Москва,7112,Анна,Федорова,10,Томаты,5,250
186,ebba19829c04ec7fa365ab1100afa45c,2025-05-17T00:00:00,1,Ростов,6707,Алексей,Соколов,4,Сахар песок,2,100
187,fec6465f537c7fb155ab91581ef1061d,2025-05-17T00:00:00,2,Ярославль,8605,Геннадий,Васильев,3,Устройство для нагревания табака Трубка Мира,2,1000
188,0d0765ca0d668f26b997e757f7fff382,2025-05-17T00:00:00,0,Москва,6711,Елизавета,Павлова,11,Хлеб ржаной,2,40
189,0ef745443f6798bb80437d2f48fc0ddc,2025-05-17T00:00:00,1,Ростов,8314,Снежанна,Волкова,6,Яблоко,3,420
190,a7d3ce44dc4c53f15bbe9072c8b5f32e,2025-05-17T00:00:00,2,Ярославль,5303,Александр,Смирнов,11,Хлеб ржаной,4,80
191,c7f343ab14eb735e184eef09559e10b6,2025-05-17T00:00:00,1,Ростов,6114,Елизавета,Федорова,5,Яблоко молодильное,2,800
192,34c9b65ca7408c65567c153a59c47506,2025-05-17T00:00:00,2,Ярославль,8113,Снежанна,Федорова,4,Сахар песок,1,50
193,c064f8fc0145834f2f16fd45e632fdd8,2025-05-17T00:00:00,2,Ярославль,2006,Петр,Иванов,1,Молоко 3%,5,600
